auid,formula,NE,NA,BGAP,EPA,ASPIN,ENPA,VPA,D,BM,SM,YM,ANI,PR,PUGR,IPUGR,DT_AGL,vs,vl,vm,DT_A_AGL,gruneisen,Cv_300,Cp_300,TEX_300,TC_300,VIB_EN_300,VIB_FE_300
aflow:3a2dc373e1137737,Al8Fe4La1,3,13,0,-4.49852,0.828332,-4.49852,16.51,4.47298,88.5876,48.591,123.24,0.633717,0.268139,0.548508,1.823127466,444.641,3295.94,5034.64,3611.37,189.254,2.6699,35.1706,37.8312,0.0000879,2.4668,0.261141,7.21027
aflow:3a36523e268b82dc,Au2Nb3,2,5,0,-5.69262,0,-5.69262,18.0928,12.3471,168.896,59.473,159.677,0.270579,0.342431,0.352128,2.839876409,276.036,2194.71,3352.48,2404.75,161.406,2.1594,14.3958,14.6743,0.0000296,5.45603,0.374175,-31.512
aflow:3a3a58a5748e494d,Mg2Se8Y4,3,14,1.3014,-5.7761,0,-5.7761,28.5978,4.29648,51.8944,19.1741,51.2146,0.453931,0.335517,0.369482,2.706491791,237.993,2112.52,3226.93,2314.7,98.7494,1.91096,40.7538,41.9571,0.0000508,1.47126,0.413297,-44.0994
aflow:3a49575b9b567100,Pb4Y2,2,6,0,-5.01754,0,-5.01754,28.7167,9.70121,53.3937,28.0415,71.5915,0.641614,0.27653,0.525182,1.904101816,179.009,1700.15,2597.02,1862.86,98.5075,2.10676,17.6993,18.4076,0.0000623,2.03079,0.487111,-67.2721
aflow:3a4a6876faf133b0,Mn4O14Y4,3,22,0.8556,-8.10328,0.545395,-8.10328,11.5487,5.22444,175.067,103.964,260.355,0.00344626,0.252137,0.593855,1.68391274,626.856,4460.89,6814.13,4887.82,223.766,2.32621,53.6732,55.2608,0.0000422,4.72584,0.181408,39.1002
aflow:3a4b13f181909c0b,C1Rh1,2,2,0,-5.58622,0.223691,-5.58622,10.2639,9.29589,280.367,66.1628,184.014,2.801,0.390611,0.235987,4.237521558,405.975,2667.85,4075.21,2923.17,322.242,2.22591,5.49304,5.60726,0.0000309,10.6001,0.280046,0.374359
aflow:3a4dee2a594b05cd,Ce2N2Se1,3,5,1.0594,-7.17124,0,-7.17124,18.9956,6.76982,112.656,57.9506,148.405,0.115768,0.280445,0.514403,1.944001104,387.042,2925.77,4469.19,3205.78,226.319,2.02409,13.8396,14.1136,0.0000324,10.1317,0.291186,-3.56754
aflow:3a58c173f4af7068,Cd2Dy4Te8,3,14,0,-4.29598,0,-4.29598,36.0325,6.2399,40.6389,13.1501,35.6095,0.430865,0.35396,0.323585,3.090378108,150.037,1451.7,2217.51,1590.63,62.237,1.96782,41.4998,42.8888,0.0000558,0.683127,0.530721,-80.7321
aflow:3a6fa1590482d690,Cd1Sr1,2,2,0,-1.37967,0,-1.37967,33.4208,4.96933,24.95,16.0475,39.6432,0.396808,0.235182,0.643187,1.554757792,177.099,1797.03,2745.01,1969.01,140.485,2.0066,5.90692,6.38384,0.000126688,2.86209,0.49665,-70.2278
aflow:3a77ab5132ea93ff,Eu1S1,2,2,0.5858,-8.81586,3.50033,-8.81586,24.3338,6.27877,59.9,18.7828,51.0161,18.6515,0.358052,0.313569,3.189090758,186.066,1729.59,2641.99,1895.12,147.628,1.93899,5.89191,6.12794,0.0000675,2.92727,0.477397,-64.2547
aflow:3a792a64d75b5312,Al1Tb3,2,4,0,-4.59441,0,-4.59441,27.258,7.67215,49.8167,30.0666,75.0926,0.112131,0.24877,0.603545,1.656877283,215.958,1979.63,3023.93,2169.08,136.071,1.61311,11.7028,11.9957,0.0000509,6.14948,0.436497,-51.4503
aflow:3a84e674e05ac4e6,Hg33Rb3,2,36,0,-0.467718,0,-0.467718,30.5865,10.3692,14.3333,4.09618,11.2197,0.108145,0.369538,0.28578,3.499195185,59.1191,628.517,960.075,688.668,17.8684,3.06809,107.958,112.807,0.000053,0.0115074,0.976996,-215.514
aflow:3a88e8bf41f9f1aa,Cr2Te2,2,4,0,-5.58467,1.9992,-5.58467,24.5789,6.06671,57.5676,7.82112,22.4468,72.4022,0.435013,0.13586,7.36051818,128.018,1135.42,1734.39,1244.09,80.6349,2.32347,11.8991,12.5645,0.0000784,0.398922,0.575645,-94.4837
aflow:3a8b7ba885be1cf7,O2Sr1,2,3,2.8184,-5.74797,0,-5.74797,14.4736,4.57458,74.7971,44.6311,111.68,0.260194,0.251149,0.596695,1.675898072,448.116,3123.51,4771.24,3422.44,310.626,2.07256,8.09467,8.42335,0.0000648,9.91837,0.258108,8.32604
aflow:3a9e66b3bda80de3,Al2Li10O8,3,20,4.7955,-5.52647,0,-5.52647,9.63508,2.16608,80.2061,51.77,127.811,0.128252,0.234411,0.645463,1.549275481,793.099,4888.8,7467.76,5356.67,292.144,1.86514,43.2953,44.8169,0.0000629,5.39709,0.133385,62.6982
aflow:3ab379fa84871cea,Au8Nb12,2,20,0,-5.53436,0,-5.53436,18.1332,12.3196,173.9,53.937,146.649,0.0210004,0.359451,0.310161,3.224131983,264.982,2092.4,3196.2,2292.65,97.6268,2.21794,57.7788,58.9195,0.0000294,1.80702,0.384962,-35.0103
aflow:3aba48db17f47517,Hf3Os3Si3,3,9,0,-8.66713,0,-8.66713,15.7642,13.9316,224.329,117.88,300.93,0.19621,0.276422,0.52548,1.903021999,380.946,2908.85,4443.34,3187.23,183.166,2.02857,24.9696,25.3166,0.0000227,10.4238,0.29476,-4.82036
aflow:3add5c3f5522b969,Ho4O14Ru4,3,22,0.5524,-7.36749,0.363642,-7.36749,12.1709,7.98764,189.472,90.5528,234.328,0.0111171,0.293876,0.477921,2.092396024,486.072,3366.99,5143.16,3689.22,173.445,2.12943,58.19,59.465,0.0000341,4.36323,0.237782,15.9614
aflow:3ae9b6702a187c81,Cd2Tb1,2,3,0,-2.13274,0,-2.13274,24.6034,8.63327,56.6537,29.505,75.4218,0.524792,0.27812,0.520795,1.920141322,204.944,1848.67,2823.89,2025.6,142.139,2.1331,8.80599,9.21194,0.0000704,3.42244,0.454316,-57.0504
aflow:3af23ae5e3dc2ec1,O8Si2Zn4,3,14,3.3701,-5.96989,0,-5.96989,11.1678,4.73351,135.983,52.8536,140.374,0.824154,0.327952,0.388677,2.572830396,537.145,3341.53,5104.27,3661.33,222.808,1.94737,36.0334,36.8695,0.0000395,5.11332,0.215059,24.8825
aflow:3aff30e8e1026638,Al6C6Sc2,3,14,0.3017,-6.6315,0,-6.6315,11.8792,3.23372,165.018,137.85,323.477,0.0318991,0.173291,0.835364,1.197082948,908.122,6529.1,9973.36,7153.95,376.741,1.85914,27.5762,27.9855,0.0000267,20.3263,0.108855,77.3057
aflow:3b038973a1022929,Co3Sn3Th3,3,9,0,-4.60584,0,-4.60584,22.3605,10.1408,108.172,50.9042,132.006,0.130776,0.296611,0.470587,2.125005578,259.041,2240.48,3422.39,2454.9,124.514,2.10824,26.0431,26.6619,0.0000373,3.49518,0.390535,-36.8093
aflow:3b0de28f284593eb,Al2Sc4,2,6,0,-5.00376,0,-5.00376,22.3525,2.89462,69.2389,45.0131,110.988,0.194772,0.232838,0.650113,1.538194129,451.131,3943.43,6023.69,4320.83,248.195,1.79445,16.1532,16.5551,0.0000459,9.83719,0.255625,9.24354
aflow:3b221436eaa1f3db,Si1U3,2,4,0,-7.03675,0,-7.03675,20.8456,14.7802,133.9,24.1499,68.3412,12.8695,0.414935,0.180358,5.544528105,153.963,1278.26,1952.57,1400.59,97.0139,2.08898,11.8477,12.0929,0.0000328,1.70665,0.522509,-78.2073
aflow:3b2c4a2a23b245fc,B2Mg16Pt8,3,26,0,-3.29067,0,-3.29067,17.8114,7.06828,87.9944,34.806,92.2544,0.00881227,0.325265,0.395548,2.528138178,284.104,2219.07,3389.68,2431.44,95.8651,2.03223,74.7233,77.1846,0.0000534,1.26617,0.368799,-29.7595
aflow:3b44b81f56c6bb05,Dy2Pt4Si4,3,10,0,-5.62225,0,-5.62225,17.172,11.7752,157.098,49.1295,133.475,0.584613,0.358395,0.312732,3.197626082,264.985,2042.62,3120.15,2238.1,123.002,2.20268,28.8943,29.556,0.0000342,2.59148,0.385521,-35.1912
aflow:3b6ec2992da4f35e,In2Y4,2,6,0,-5.5587,0.199569,-5.5587,28.4598,5.69138,54.1914,26.781,68.9798,0.656039,0.287851,0.494192,2.023505034,232.008,2169.22,3313.55,2376.83,127.675,1.81976,17.4921,17.9837,0.0000509,3.51818,0.419749,-46.1514
aflow:3b91a501ca0a8736,Ag2Si2Tb1,3,5,0,-3.59169,0,-3.59169,18.7428,7.63402,91.7254,52.6362,132.554,0.138776,0.259148,0.573846,1.742627813,316.033,2625.83,4011.01,2877.13,184.798,2.31045,14.2338,14.8244,0.0000591,4.60072,0.343855,-21.5397
aflow:3b928ddd4c2eac87,Al40La2Ti4,3,46,0,-4.08118,0,-4.08118,17.7206,3.1548,81.4833,53.7629,132.211,0.192827,0.229575,0.659803,1.5156039,506.792,4128.15,6305.86,4523.23,141.5,2.07673,120.477,124.734,0.0000563,2.08704,0.228997,19.357
aflow:3b97ae34b7e6d862,O3Pb1Ti1,3,5,2.181,-7.02401,0,-7.02401,12.7945,7.86753,168.594,91.625,232.717,0.00782985,0.269944,0.543464,1.840048283,473.931,3412.62,5212.86,3739.22,277.197,2.05993,13.3051,13.6093,0.0000368,12.3097,0.24355,13.765
aflow:3b9cba5a6a026816,Ti3,1,3,0,-4.7909,0,-4.7909,18.4747,4.30535,113.294,75.3594,185.049,0.35035,0.227775,0.665166,1.503384118,510.067,4183.74,6390.76,4584.13,353.614,1.68842,7.8347,7.95719,0.0000307,29.7878,0.226571,20.3062
aflow:3bbbaae0bd628b7d,C1In1Sc3,3,5,0,-6.08851,0,-6.08851,19.7502,4.40058,94.1444,78.5781,184.424,0.00363728,0.173509,0.834655,1.198099814,501.904,4225.67,6454.82,4630.08,293.571,1.88668,13.1147,13.4023,0.0000386,17.6782,0.230266,18.8628
aflow:3bbf7781926735c7,Ho4In2Pd4,3,10,0,-4.29996,0,-4.29996,21.7794,10.0257,88.0466,34.0228,90.4215,0.389849,0.328838,0.386418,2.587871165,215.986,1842.16,2813.94,2018.46,100.258,2.11133,29.2687,30.1875,0.0000488,1.80167,0.438522,-52.0887
aflow:3bc3fc68c58fdd1f,Cd3In1,2,4,0,-0.960461,0,-0.960461,23.5159,7.98022,47.7278,8.17173,23.1916,5.22645,0.419014,0.171215,5.84060976,99.844,1011.93,1545.75,1108.77,62.9961,3.10098,11.9515,15.109,0.00025692,0.127784,0.670387,-123.247
aflow:3bc62c3e4e4153c2,Ge12Pr1Pt4,3,17,0,-4.5408,0,-4.5408,19.2406,9.0992,120.802,21.7107,61.4509,0.626588,0.415218,0.179722,5.564149075,181.037,1544.67,2359.52,1692.5,70.3929,2.42571,50.1348,52.0917,0.0000527,0.423097,0.485129,-66.657
aflow:3be04981f5c152ed,Ga1Ir1Li2,3,4,0,-3.52454,0,-3.52454,13.2321,8.65401,96.9944,39.414,104.137,2.54771,0.321061,0.406353,2.460914525,294.151,2134.11,3259.91,2338.35,185.208,2.10826,11.4687,12.0073,0.0000728,3.73217,0.362098,-27.5661
aflow:3be696425dabfe6c,B4In5Ir9,3,18,0,-5.5425,0,-5.5425,15.6221,13.8615,176.436,81.2708,211.36,0.396596,0.300343,0.460625,2.170963365,335.988,2421.38,3698.72,2653.11,128.208,2.24251,50.8292,51.864,0.00003,3.55795,0.326128,-15.5966
aflow:3bf25c232d2dd4e9,Be44Re2,2,46,0,-4.05116,0,-4.05116,8.28102,3.35196,136.306,151.936,332.329,0.0156419,0.0936472,1.11467,0.897126504,1032.35,6732.58,10284.2,7376.91,288.023,1.63246,80.922,82.3529,0.0000363,11.5216,0.087676,92.3378
aflow:3bfe1ae39e2268a1,Pt4Si4Y4,3,12,0,-6.34994,0,-6.34994,18.694,9.24046,128.712,62.8864,162.237,0.25872,0.289922,0.488584,2.046730961,329.071,2608.75,3984.92,2858.41,143.704,2.12227,33.969,34.7277,0.0000348,4.18421,0.33121,-17.31
aflow:3c1fc15dfd5cabac,Be2Mo6,2,8,0,-6.92417,0,-6.92417,14.5015,8.49742,223.556,103.033,267.936,0.463123,0.300246,0.460883,2.169748071,469.046,3482.12,5319.03,3815.37,234.5,1.94056,21.3285,21.6131,0.0000228,12.6462,0.245424,13.0568
aflow:3c22a9e15877a37f,N2P2V6,3,10,0,-7.45924,0,-7.45924,11.4692,5.72773,218.355,111.421,285.672,0.594961,0.281951,0.510274,1.959731438,656.077,4410.54,6737.21,4832.64,304.488,2.02225,23.9181,24.2969,0.0000261,13.4484,0.171427,43.6198
aflow:3c3f0a63dafd798f,Al4Th2,2,6,0,-5.05063,0,-5.05063,22.9614,6.89441,86.35,44.9052,114.813,0.120532,0.278396,0.520037,1.922940098,295.045,2552.11,3898.42,2796.36,162.345,1.88857,17.1785,17.5721,0.0000399,6.0557,0.358223,-26.293
aflow:3c46211a6b8a9e6f,Ba2Si2Zn2,3,6,0,-2.95378,0,-2.95378,27.2991,4.67958,43.3001,31.0517,75.1832,0.117732,0.210612,0.717128,1.3944512,272.93,2575.96,3934.85,2822.49,150.238,1.93541,17.308,18.0667,0.0000739,3.90337,0.380138,-33.4488
aflow:3c5bb400e8a7dc38,P8Ti4,2,12,0,-5.96744,0,-5.96744,14.8704,4.08881,127.227,85.6627,209.883,0.237591,0.225055,0.673304,1.485213217,608.046,4577.18,6991.75,5015.23,265.568,1.91257,29.597,30.1874,0.0000347,10.828,0.187383,36.469
aflow:3c5c4e212c7f9076,Ba6O10Si2,3,18,3.5267,-6.84787,0,-6.84787,17.3603,5.52731,73.9944,40.6267,103.025,0.466385,0.267945,0.549051,1.821324431,393.093,2711.12,4141.31,2970.58,149.958,2.08864,49.7441,51.2997,0.0000495,3.05649,0.288829,-2.73847
aflow:3c6a789e144b4f34,N8W4,2,12,0,-8.76548,0,-8.76548,10.6179,11.0445,305.379,86.9456,238.228,0.435368,0.369983,0.284713,3.512308886,428.044,2805.76,4285.87,3074.28,186.946,2.01805,32.6243,33.0951,0.0000237,5.7741,0.266928,5.09638
aflow:3c78f90c1e08f159,Ag4Ba2,2,6,0,-1.18797,0,-1.18797,29.4975,6.62522,24.3671,14.1632,35.5934,1.04421,0.256548,0.581241,1.720456747,167.937,1462.11,2233.41,1602.04,92.454,2.24184,17.7495,19.2429,0.000121875,1.04424,0.510624,-74.5454
aflow:3c8226cd8d9997c6,As4Ho4Ni2,3,10,0,-5.34035,0,-5.34035,20.5184,8.71438,95.567,50.0044,127.735,0.1898,0.277234,0.523239,1.911172523,288.919,2395.44,3659.1,2624.69,134.142,2.02581,28.6883,29.4371,0.0000426,3.77976,0.363693,-28.089
aflow:3c863fb6f8c37ac7,Os4Si4Zr4,3,12,0,-8.18464,0,-8.18464,16.3384,10.4854,209.047,101.571,262.24,0.276239,0.290924,0.485876,2.05813829,405.993,3112.37,4754.23,3410.24,177.337,2.01204,32.9367,33.3903,0.0000227,8.37185,0.279155,0.692404
aflow:3ca3b19dbc5f1d8c,Ho1Ir1,2,2,0,-6.22893,0,-6.22893,19.5148,15.1952,139.461,49.9922,133.969,0.180109,0.339897,0.358467,2.789657067,221.952,1813.84,2770.68,1987.43,176.202,2.06441,5.84243,5.96002,0.0000322,7.85403,0.42896,-49.0703
aflow:3caef21d7715917b,N1Nb1,2,2,0,-9.37209,0,-9.37209,10.9317,8.12012,305.928,129.055,339.434,2.81416,0.315079,0.421847,2.370527703,586.922,3986.63,6089.67,4368.16,465.902,2.05442,4.9965,5.06435,0.000022,36.2585,0.194925,33.2189
aflow:3caf75d9979b3ab3,Hf4O12Sr4,3,20,4.1653,-8.6992,0,-8.6992,13.895,7.5076,153.528,91.5416,229.093,0.046099,0.251303,0.596252,1.677143221,489.038,3491.88,5333.93,3826.06,180.149,2.04194,52.8191,53.9209,0.0000339,5.81689,0.236369,16.5035
aflow:3cb72890f73b7821,Cu2Ge1Li1,3,4,0,-2.90468,0,-2.90468,12.8419,6.67944,87.5778,32.1313,85.8899,9.00589,0.336545,0.366889,2.72562001,293.01,2193.28,3350.29,2403.19,184.578,2.35037,11.4865,12.3513,0.000103798,2.17903,0.366442,-28.989
aflow:3cbb89aceb65d7eb,Si2Zr4,2,6,0,-8.28472,0,-8.28472,19.483,5.98105,127.611,87.9714,214.601,0.145485,0.21972,0.689371,1.450597719,464.051,3835.15,5858.28,4202.18,255.349,1.79874,16.0377,16.2782,0.0000276,18.295,0.248026,12.0772
aflow:3ce2fb5cea681593,Dy1Pt1Sb1,3,3,0.2269,-5.34758,0,-5.34758,23.819,11.139,100.7,47.4922,123.121,0.00164144,0.296225,0.471621,2.120346634,235.049,2064.84,3154.1,2262.46,162.94,2.22877,8.73879,8.97471,0.00004,5.75835,0.416132,-45.0019
aflow:3cfd4805f7728ac7,Cs1I1,2,2,3.6833,-2.72468,0,-2.72468,50.6611,4.25795,10.0944,5.61116,14.202,0.635946,0.265514,0.555866,1.798994722,98.9233,1147.96,1753.54,1257.82,78.5764,2.40993,5.97616,7.49937,0.000319121,0.500102,0.672614,-123.921
aflow:3d1f3040f69c29a8,Dy4O14V4,3,22,0.8117,-8.20289,0.181793,-8.20289,11.7499,6.92329,190.278,96.211,247.002,0.0475829,0.283648,0.505635,1.977711195,547.997,3727.83,5694.35,4084.6,195.572,2.72363,56.3108,58.1807,0.0000404,3.03527,0.210995,26.5292
aflow:3d37baaa5a26457a,Au2Gd2,2,4,0,-8.32555,3.72497,-8.32555,25.1811,11.6792,67.735,16.3932,45.5084,4.76486,0.388024,0.24202,4.131889926,140.943,1184.75,1809.73,1298.13,88.8244,2.1802,11.8742,12.284,0.0000519,1.21337,0.547163,-85.7767
aflow:3d3dd8dbe54026e0,Cs2S2,2,4,1.7124,-3.44597,0,-3.44597,44.0775,3.10739,12.3374,4.94956,13.0972,0.301899,0.323069,0.401182,2.492634266,137.002,1262.08,1927.85,1382.86,86.3046,2.14914,11.8917,12.9988,0.000140357,0.646664,0.566513,-91.6958
aflow:3d43bc3c329d30c7,As2Cd2K2,3,6,0.2566,-2.50441,0,-2.50441,28.1999,4.44441,28.1584,17.3694,43.2213,0.20772,0.244177,0.616848,1.621144917,233.011,1976.91,3019.77,2166.1,128.225,2.19111,17.5114,18.7407,0.000103876,1.84183,0.424724,-47.7292
aflow:3d4b6ad5b61b11ab,Be2Zn26,2,28,0,-0.484747,0,-0.484747,15.7317,6.47611,61.0111,28.3996,73.7549,3.21985,0.29852,0.465482,2.148310783,265.183,2094.11,3198.8,2294.52,87.269,2.40176,81.1192,89.0033,0.000128958,0.531538,0.394746,-38.1644
aflow:3d5c7e27f5a6cca6,Cl1Li1,2,2,6.2324,-3.68828,0,-3.68828,17.1459,2.05288,32.0444,18.5325,46.6117,0.0729356,0.257568,0.578337,1.729095666,363.038,3004.59,4589.59,3292.14,288.113,2.09853,5.62406,6.31779,0.000188975,3.82212,0.317881,-12.7984
aflow:3d63c71ee94d40ed,Ga2La1,2,3,0,-3.88152,0,-3.88152,24.1374,6.38373,68.5644,53.1946,126.794,0.150131,0.191789,0.775835,1.288933858,317.868,2886.67,4409.46,3162.93,220.489,2.13329,8.53143,8.85591,0.000058,9.19381,0.34143,-20.7322
aflow:3d6a13a697be6ee5,Be2Li2P2,3,6,1.1604,-4.26769,0,-4.26769,13.0781,1.98612,62.7814,44.0202,107.042,1.10309,0.215833,0.701167,1.42619376,690.204,4707.85,7191.37,5158.41,379.722,1.73206,14.0295,14.4718,0.0000606,12.8329,0.161209,48.4274
aflow:3d6cafb48da92910,Co1O1,2,2,0.873,-5.8269,1.50098,-5.8269,12.4671,4.99028,127.3,34.9103,95.9591,3.58875,0.374366,0.274236,3.64649426,374.876,2644.93,4040.2,2898.06,297.638,2.03108,5.56829,5.74917,0.0000528,7.10625,0.300345,-6.76692
aflow:3d7e68f7ff5a44bf,N3Ta2Zr1,3,6,0,-9.9681,0,-9.9681,12.206,11.2266,270.521,101.06,269.608,1.43345,0.333896,0.373577,2.676824323,430.079,3000.32,4583.06,3287.46,236.638,2.00516,16.2948,16.5262,0.0000235,11.5425,0.265642,5.56459
aflow:3d7ea012d0f48467,Cd4O14Ta4,3,22,2.1174,-7.38325,0,-7.38325,13.2847,7.93969,154.061,83.8562,212.935,0.016781,0.269643,0.544305,1.837205243,499.029,3249.87,4964.26,3560.89,178.085,2.06734,57.7796,58.8812,0.0000306,5.6234,0.231397,18.4231
aflow:3d9128eca44abb0e,O4Ta2,2,6,0,-9.28412,0,-9.28412,12.2022,9.65966,249.023,114.748,298.408,0.963976,0.300281,0.460792,2.170176566,491.903,3446.6,5264.77,3776.45,270.758,2.05036,15.8104,16.057,0.0000253,14.1696,0.234338,17.2852
aflow:3da782f49ab267fc,Sb4Th2,2,6,0,-5.61674,0,-5.61674,31.0104,8.48802,76.1702,28.8531,76.8551,1.34369,0.331835,0.378798,2.639929461,191.032,1843.71,2816.32,2020.16,105.111,2.08237,17.6529,18.0962,0.0000396,2.43995,0.468653,-61.5315
aflow:3db1c6bb651f859d,La1Te1,2,2,0,-5.46106,0,-5.46106,34.611,6.3931,54.8889,19.4894,52.2805,10.7434,0.341254,0.35507,2.816346073,177.01,1746,2667.06,1913.1,140.485,2.11351,5.90052,6.08492,0.0000487,3.41382,0.488078,-67.5722
aflow:3db43abbe01e36c9,O2Pt2,2,4,0.1971,-4.72398,0,-4.72398,13.2628,13.2145,185.567,47.1944,130.519,1.53,0.382775,0.254326,3.931961341,268.068,1889.82,2886.74,2070.68,168.829,2.3898,11.5485,11.8866,0.0000404,3.28977,0.382891,-34.3404
aflow:3db9b1e4d39614d9,In1Ir1Li2,3,4,0,-3.43107,0,-3.43107,15.4308,8.63374,84.6556,26.6955,72.4689,4.62156,0.357326,0.315342,3.171160201,231.123,1758.41,2686.01,1926.69,145.521,2.1774,11.6719,12.2655,0.0000762,2.06458,0.423798,-47.4358
aflow:3dcd0c27cff52597,Ge4Ir4Nb4,3,12,0,-6.89361,0,-6.89361,15.7685,12.5567,229.001,98.4751,258.388,0.213672,0.311945,0.430021,2.325467826,365.946,2800.43,4277.73,3068.44,159.865,2.18835,33.4866,34.0261,0.0000244,5.83333,0.304162,-8.08951
aflow:3dce273fb55e12a1,Al6Hf6Pt6,3,18,0,-6.78963,0,-6.78963,17.4055,12.7383,164.497,69.2615,182.211,0.765579,0.315385,0.421051,2.375009203,296.936,2331.8,3561.88,2554.96,113.327,2.04532,51.493,52.4284,0.0000294,3.18944,0.356035,-25.5725
aflow:3de78be8c94f3ef6,Cd1Ni4Sc1,3,6,0,-2.5666,0.191951,-2.5666,13.6057,7.97632,126.344,61.6453,159.066,0.0540394,0.290169,0.487915,2.049537317,368.812,2780.03,4246.56,3046.08,203.069,2.43579,16.76,17.5461,0.0000631,3.95563,0.305851,-8.67318
aflow:3df3fa4eab247238,Rh3Sn3Y3,3,9,0,-5.585,0,-5.585,21.4004,8.03101,106.104,39.5839,105.618,0.492359,0.334097,0.373067,2.680483666,263.015,2220.11,3391.27,2432.58,126.437,2.15714,26.022,26.7143,0.0000406,2.60334,0.387749,-35.9106
aflow:3df71fdb8f321767,C1Ir1,2,2,0,-7.17021,0,-7.17021,12.1585,13.9463,276.461,82.8468,225.968,0.313707,0.363773,0.299669,3.337015173,349.929,2437.29,3723.03,2670.55,277.795,2.09073,5.6159,5.70541,0.0000253,14.6187,0.315157,-11.8688
aflow:3dfa4e99c09c8f5c,Ba6Sn10,2,16,0,-3.67788,0,-3.67788,36.4226,5.72986,29.4396,17.3505,43.5048,0.0751933,0.253706,0.589358,1.696761561,183.926,1740.14,2658.11,1906.67,73.0204,2.14194,47.1716,49.6225,0.000079,0.893694,0.482929,-65.9741
aflow:3e014c23361a96b1,Al8N4Nb12,3,24,0,-7.56326,0,-7.56326,14.7858,6.48923,195.856,115.382,289.33,0.0392709,0.25379,0.589118,1.697452802,559.908,4216.7,6441.11,4620.25,194.141,1.96307,60.9379,61.8196,0.0000245,7.91366,0.205375,28.8349
aflow:3e06d4bedd955b6a,Al2C6Nb8,3,16,0,-8.72995,0,-8.72995,13.1432,6.86419,221.839,147.603,362.428,0.0377772,0.22771,0.665361,1.502943515,665.904,4637.17,7083.4,5080.97,264.302,1.94449,37.9917,38.4471,0.0000205,16.1102,0.168018,45.2017
aflow:3e10257c5f850697,Rh4Tb4Zn4,3,12,0,-3.77015,0,-3.77015,18.7023,9.68416,102.031,32.9542,89.2535,0.528136,0.354206,0.322981,3.096157359,226.956,1844.69,2817.82,2021.24,99.1514,2.00511,35.0271,36.0084,0.0000461,1.63393,0.42528,-47.9056
aflow:3e164407c8b6a96b,C1Ho3Tl1,3,5,0,-3.44572,0,-3.44572,34.9698,6.754,41.4944,12.4936,34.0622,45.7616,0.363186,0.301091,3.321255036,138.967,1360.08,2077.55,1490.24,81.2877,1.954,14.8485,15.3828,0.0000601,1.13863,0.55198,-87.2519
aflow:3e2391ad165f4246,Ge4Hf6,2,10,0,-8.47176,0,-8.47176,18.967,11.918,134.783,86.1307,213.017,0.218105,0.236592,0.639035,1.564859515,331.035,2688.29,4106.44,2945.57,153.637,1.91699,28.2839,28.7807,0.0000303,7.89472,0.329451,-16.7178
aflow:3e2cf25a0eef3cee,Al1Li2Rh1,3,4,0,-3.37673,0,-3.37673,13.2841,4.49287,82.5944,35.0487,92.1164,1.19382,0.314119,0.424347,2.356561965,377.787,2793.02,4266.41,3060.32,238.125,1.96839,11.1347,11.6524,0.0000776,4.82719,0.300075,-6.67307
aflow:3e396b5753d5e0b2,Ni2P2Tb1,3,5,0,-4.92396,0,-4.92396,13.9594,8.0474,150.245,88.9996,222.972,0.22803,0.252658,0.592362,1.688156904,446.984,3325.57,5079.89,3643.84,261.407,2.19911,13.4902,13.8623,0.0000415,10.315,0.258034,8.35312
aflow:3e3c1d40063cad82,Br2Se4Tl10,3,16,0.3185,-3.0505,0,-3.0505,31.9121,8.19337,20.2106,9.85813,25.4384,0.294033,0.290223,0.487769,2.050150789,124.978,1096.9,1675.54,1201.87,49.6063,2.27825,47.6406,52.6922,0.000147653,0.295408,0.590606,-99.044
aflow:3e41a1f628d95c09,Re8Tb4,2,12,0,-8.0706,0,-8.0706,18.9943,15.4834,201.251,33.0189,93.9203,2.76671,0.42222,0.164068,6.095033766,183.013,1460.32,2230.68,1600.08,79.9326,1.90435,35.3504,35.7806,0.0000212,1.55916,0.477189,-64.1901
aflow:3e45dbfa7d475634,Hf1Tc1,2,2,0,-9.02396,0.126606,-9.02396,17.4153,13.2248,185.978,65.5671,176.016,0.622024,0.342261,0.352553,2.836452959,282.962,2226.63,3401.23,2439.72,224.617,1.90663,5.74536,5.82625,0.0000245,14.4648,0.367493,-29.3327
aflow:3e56b7d5ac7e242d,P12Ru4Th1,3,17,0,-6.21465,0,-6.21465,15.7681,6.24429,162.839,111.869,273.074,0.00826634,0.220507,0.686992,1.455621026,548.986,4232.67,6465.5,4637.75,213.512,2.17072,43.4606,44.3373,0.0000308,7.90685,0.210134,26.8801
aflow:3e71628ad5f72310,Au2Ge8Rb6,3,16,0.8887,-3.04386,0,-3.04386,34.1091,4.5259,17.7023,9.10504,23.3174,1.6362,0.280467,0.514342,1.944231659,176.055,1418.37,2166.59,1554.11,69.8456,2.18492,47.2622,50.8439,0.000112319,0.543366,0.497841,-70.5964
aflow:3e796af1a6735597,C1Pt1,2,2,0,-4.87155,0,-4.87155,11.212,15.3362,252.139,66.8829,184.349,0.78498,0.378144,0.265262,3.769857726,308.95,2088.33,3189.97,2288.19,245.253,2.45223,5.70116,5.85548,0.0000364,7.02743,0.347077,-22.6104
