     Index              y_true              y_pred        descriptor_1
       732    0.2446220000E+02    0.2458084628E+02    0.6497713440E+01
       733    0.5982160000E+01    0.6199632733E+01    0.1610408639E+01
       734    0.6064020000E+01    0.6525552590E+01    0.1697066121E+01
       735    0.4081210000E+02    0.3833541043E+02    0.1015485758E+02
       736    0.2127410000E+02    0.2239591765E+02    0.5916771810E+01
       737    0.9196670000E+01    0.9804502067E+01    0.2568892428E+01
       738    0.1313140000E+02    0.1305814673E+02    0.3433990543E+01
       739    0.2140110000E+02    0.1496712642E+02    0.3941561253E+01
       740    0.1753320000E+02    0.1758752186E+02    0.4638287351E+01
       741    0.5122480000E+02    0.4855120262E+02    0.1287109229E+02
       742    0.5629960000E+02    0.5500594700E+02    0.1458731756E+02
       743    0.1214900000E+02    0.1284064591E+02    0.3376160150E+01
       744    0.5973660000E+01    0.5874610445E+01    0.1523989808E+01
       745    0.1808040000E+02    0.1805357179E+02    0.4762203438E+01
       746    0.3643540000E+02    0.3270262619E+02    0.8657179889E+01
       747    0.4869630000E+02    0.4202344865E+02    0.1113545480E+02
       748    0.4071670000E+02    0.3981691128E+02    0.1054876771E+02
       749    0.2910900000E+02    0.2886336412E+02    0.7636374387E+01
       750    0.1099930000E+02    0.1115193073E+02    0.2927154660E+01
       751    0.7937130000E+02    0.7853667354E+02    0.2084380506E+02
       752    0.1749360000E+02    0.1618633125E+02    0.4265730578E+01
       753    0.1702630000E+02    0.1769493911E+02    0.4666848079E+01
       754    0.1410240000E+02    0.1323267092E+02    0.3480394057E+01
       755    0.6141350000E+01    0.6475161885E+01    0.1683667945E+01
       756    0.7014840000E+01    0.6356095257E+01    0.1652009812E+01
       757    0.3416970000E+02    0.3380651956E+02    0.8950689529E+01
       758    0.2789680000E+02    0.2894680977E+02    0.7658561406E+01
       759    0.1193960000E+02    0.1185273900E+02    0.3113489670E+01
       760    0.7118730000E+01    0.6922168850E+01    0.1802520777E+01
       761    0.1823590000E+02    0.1629149972E+02    0.4293693389E+01
       762    0.1089980000E+02    0.1103949495E+02    0.2897259576E+01
       763    0.3517660000E+02    0.3592475827E+02    0.9513899253E+01
       764    0.1043770000E+02    0.1096668220E+02    0.2877899693E+01
       765    0.8720550000E+01    0.8885529571E+01    0.2324550634E+01
       766    0.5881000000E+01    0.5961053823E+01    0.1546973880E+01
       767    0.9466260000E+01    0.9603572741E+01    0.2515468161E+01
       768    0.1149770000E+02    0.1096306748E+02    0.2876938591E+01
       769    0.6001040000E+02    0.6109566095E+02    0.1620648640E+02
       770    0.1180730000E+02    0.1030676473E+02    0.2702436969E+01
       771    0.3565350000E+02    0.3622634320E+02    0.9594086424E+01
       772    0.5777640000E+02    0.5651390480E+02    0.1498826222E+02
       773    0.1110570000E+02    0.1087823963E+02    0.2854384065E+01
       774    0.3569370000E+02    0.3622596127E+02    0.9593984873E+01
       775    0.5910300000E+01    0.6076311685E+01    0.1577619316E+01
       776    0.2474500000E+02    0.2479245634E+02    0.6553977563E+01
       777    0.2321850000E+02    0.2329730774E+02    0.6156438689E+01
       778    0.8972900000E+01    0.9222948076E+01    0.2414265444E+01
       779    0.1829030000E+02    0.1765308066E+02    0.4655718509E+01
       780    0.6310680000E+01    0.6779097136E+01    0.1764480031E+01
       781    0.2082850000E+02    0.2047533227E+02    0.5406115312E+01
       782    0.5905030000E+01    0.5898706315E+01    0.1530396559E+01
       783    0.3154100000E+02    0.3156260262E+02    0.8354063742E+01
       784    0.8808020000E+01    0.8267289823E+01    0.2160169426E+01
       785    0.1233940000E+02    0.1315694554E+02    0.3460259750E+01
       786    0.4757410000E+02    0.4907107630E+02    0.1300931935E+02
       787    0.3512300000E+02    0.3488602066E+02    0.9237713609E+01
       788    0.1811220000E+02    0.1974219178E+02    0.5211183619E+01
       789    0.5981410000E+01    0.5520949775E+01    0.1429956436E+01
       790    0.2255590000E+02    0.2335918340E+02    0.6172890554E+01
       791    0.9324050000E+01    0.8907046292E+01    0.2330271626E+01
       792    0.3492880000E+02    0.3397431878E+02    0.8995304971E+01
       793    0.3442100000E+02    0.3452372772E+02    0.9141385039E+01
       794    0.5964990000E+02    0.5881658734E+02    0.1560051295E+02
       795    0.5821140000E+01    0.5702456756E+01    0.1478216576E+01
       796    0.2515880000E+02    0.2573793796E+02    0.6805367759E+01
       797    0.1177480000E+02    0.1167336719E+02    0.3065797241E+01
       798    0.1414310000E+02    0.1391185976E+02    0.3660980767E+01
       799    0.1420130000E+02    0.1434052058E+02    0.3774955619E+01
       800    0.2661650000E+02    0.2840650212E+02    0.7514901239E+01
       801    0.4157850000E+02    0.4028869101E+02    0.1067420727E+02
       802    0.3578590000E+02    0.3399182349E+02    0.8999959226E+01
       803    0.9116000000E+01    0.8958568223E+01    0.2343970579E+01
       804    0.1708530000E+02    0.1700390238E+02    0.4483111182E+01
       805    0.6008480000E+02    0.6489551177E+02    0.1721681301E+02
       806    0.1505760000E+02    0.1334083470E+02    0.3509153278E+01
       807    0.1200300000E+02    0.1140036536E+02    0.2993209914E+01
       808    0.1867250000E+02    0.1756237307E+02    0.4631600643E+01
       809    0.1215190000E+02    0.1199704834E+02    0.3151859482E+01
       810    0.1171030000E+03    0.1167473428E+03    0.3100348177E+02
       811    0.1845680000E+02    0.1906517049E+02    0.5031173231E+01
       812    0.6152560000E+01    0.6743929715E+01    0.1755129511E+01
       813    0.1448610000E+02    0.1318763191E+02    0.3468418821E+01
       814    0.5467880000E+02    0.5386440492E+02    0.1428379766E+02
       815    0.5780870000E+01    0.5878333641E+01    0.1524979753E+01
       816    0.1805760000E+02    0.1836137527E+02    0.4844044033E+01
       817    0.1779770000E+02    0.1776118130E+02    0.4684460942E+01
       818    0.2078250000E+02    0.1920560918E+02    0.5068513892E+01
       819    0.2283060000E+02    0.2304239118E+02    0.6088659982E+01
       820    0.1218430000E+02    0.1188462917E+02    0.3121968815E+01
       821    0.7135150000E+01    0.6161670346E+01    0.1600314977E+01
       822    0.1617340000E+02    0.1617697087E+02    0.4263241786E+01
       823    0.1807670000E+02    0.1705389336E+02    0.4496403077E+01
       824    0.2165690000E+02    0.2349615534E+02    0.6209309456E+01
       825    0.8676730000E+01    0.8852621635E+01    0.2315800879E+01
       826    0.2375710000E+02    0.2456342067E+02    0.6493080218E+01
       827    0.8855670000E+01    0.8659782122E+01    0.2264527579E+01
       828    0.2457580000E+02    0.2529566337E+02    0.6687773199E+01
       829    0.3319900000E+01    0.4435680151E+01    0.1141398587E+01
       830    0.5805360000E+01    0.5940338054E+01    0.1541465850E+01
       831    0.5854890000E+01    0.5987094422E+01    0.1553897707E+01
       832    0.1904400000E+02    0.1824603667E+02    0.4813377128E+01
       833    0.5693080000E+01    0.5656104457E+01    0.1465892155E+01
       834    0.5987400000E+01    0.6306199042E+01    0.1638743114E+01
       835    0.2721520000E+02    0.2781945050E+02    0.7358812515E+01
       836    0.1472430000E+02    0.1487383572E+02    0.3916756575E+01
       837    0.1713440000E+02    0.1616488128E+02    0.4260027335E+01
       838    0.1446950000E+02    0.1465642466E+02    0.3858950048E+01
       839    0.1831670000E+02    0.1695033790E+02    0.4468869146E+01
       840    0.7584860000E+01    0.6939094169E+01    0.1807020980E+01
       841    0.6098900000E+01    0.6443510059E+01    0.1675252172E+01
       842    0.3532000000E+02    0.3440658486E+02    0.9110238408E+01
       843    0.2639910000E+02    0.2700811745E+02    0.7143090528E+01
       844    0.3519780000E+02    0.3625905815E+02    0.9602784866E+01
       845    0.2667840000E+02    0.2690675057E+02    0.7116138508E+01
       846    0.4722520000E+02    0.4690229031E+02    0.1243266982E+02
       847    0.1195220000E+02    0.1126724103E+02    0.2957814037E+01
       848    0.1232990000E+02    0.1302454692E+02    0.3425056827E+01
       849    0.3303790000E+02    0.3307278085E+02    0.8755598781E+01
       850    0.5919130000E+01    0.6129579008E+01    0.1591782344E+01
       851    0.2451950000E+02    0.2451491123E+02    0.6480182244E+01
       852    0.3684820000E+02    0.3806388606E+02    0.1008266309E+02
       853    0.5951890000E+01    0.5855380724E+01    0.1518876897E+01
       854    0.1480980000E+02    0.1372816634E+02    0.3612139283E+01
       855    0.1192800000E+02    0.1197883128E+02    0.3147015823E+01
       856    0.1796500000E+02    0.1802089208E+02    0.4753514365E+01
       857    0.5712430000E+01    0.5881308583E+01    0.1525770748E+01
       858    0.2417070000E+02    0.2480941651E+02    0.6558487034E+01
       859    0.5892320000E+01    0.6107121955E+01    0.1585811331E+01
       860    0.1345070000E+02    0.1358396313E+02    0.3573797688E+01
       861    0.3528420000E+02    0.3536752747E+02    0.9365739462E+01
       862    0.1828850000E+02    0.1734426962E+02    0.4573610021E+01
       863    0.4384610000E+02    0.4256511600E+02    0.1127947649E+02
       864    0.3734410000E+02    0.3723276730E+02    0.9861680362E+01
       865    0.1167610000E+02    0.1154930420E+02    0.3032810646E+01
       866    0.2302250000E+02    0.2359465559E+02    0.6235499280E+01
       867    0.4873100000E+02    0.4930191678E+02    0.1307069657E+02
       868    0.1725820000E+02    0.1701504790E+02    0.4486074619E+01
       869    0.1504460000E+02    0.1495425502E+02    0.3938138928E+01
       870    0.4715140000E+02    0.4880321298E+02    0.1293809828E+02
       871    0.1514400000E+02    0.1486881379E+02    0.3915421313E+01
       872    0.1749570000E+02    0.1752761475E+02    0.4622358897E+01
       873    0.1684700000E+02    0.1692467375E+02    0.4462045412E+01
       874    0.3886000000E+02    0.3852794011E+02    0.1020604850E+02
       875    0.2560290000E+02    0.2345857767E+02    0.6199318085E+01
       876    0.3546870000E+02    0.3473390873E+02    0.9197269197E+01
       877    0.1416290000E+02    0.1427977078E+02    0.3758803105E+01
       878    0.4734600000E+02    0.4415740100E+02    0.1170284256E+02
       879    0.1416590000E+02    0.1402122861E+02    0.3690060397E+01
       880    0.2495360000E+02    0.2563092284E+02    0.6776913951E+01
       881    0.2927350000E+02    0.2954501858E+02    0.7817616670E+01
       882    0.5735340000E+02    0.5721440233E+02    0.1517451461E+02
       883    0.2472550000E+02    0.2622788748E+02    0.6935638410E+01
       884    0.4379330000E+02    0.4601686941E+02    0.1219724892E+02
       885    0.4240580000E+02    0.4328729911E+02    0.1147149477E+02
       886    0.2976340000E+02    0.2838706579E+02    0.7509733395E+01
       887    0.9168630000E+01    0.9240536954E+01    0.2418942078E+01
       888    0.9184910000E+01    0.9387958825E+01    0.2458139469E+01
       889    0.3581380000E+02    0.3619190335E+02    0.9584929355E+01
       890    0.2530480000E+02    0.2543408377E+02    0.6724577226E+01
       891    0.1636520000E+02    0.1658359157E+02    0.4371356481E+01
       892    0.4166980000E+02    0.4414135359E+02    0.1169857578E+02
       893    0.4774560000E+02    0.4641385385E+02    0.1230280147E+02
       894    0.3663780000E+02    0.3707580297E+02    0.9819945766E+01
       895    0.1519590000E+02    0.1479133477E+02    0.3894820738E+01
       896    0.1435950000E+02    0.1429177922E+02    0.3761995980E+01
       897    0.8061450000E+02    0.8236567807E+02    0.2186188323E+02
       898    0.3120880000E+02    0.3117796122E+02    0.8251793031E+01
       899    0.6074280000E+01    0.6421570013E+01    0.1669418624E+01
       900    0.1501890000E+02    0.1490558421E+02    0.3925198049E+01
       901    0.4770680000E+02    0.4638318121E+02    0.1229464605E+02
       902    0.1791240000E+02    0.2171423815E+02    0.5735522869E+01
       903    0.3047680000E+02    0.3600925232E+02    0.9536365028E+01
       904    0.3596520000E+02    0.3637491226E+02    0.9633588837E+01
       905    0.4053630000E+02    0.4260939233E+02    0.1129124894E+02
       906    0.3565490000E+02    0.3569426725E+02    0.9452614950E+01
       907    0.5020740000E+02    0.4964851704E+02    0.1316285268E+02
       908    0.1814890000E+02    0.1891577835E+02    0.4991451973E+01
       909    0.6606510000E+02    0.6723179692E+02    0.1783799820E+02
       910    0.6944610000E+02    0.6608763570E+02    0.1753378191E+02
       911    0.2631670000E+02    0.2694843260E+02    0.7127221168E+01
       912    0.5616470000E+02    0.5508668717E+02    0.1460878523E+02
       913    0.2705480000E+02    0.2778403005E+02    0.7349394717E+01
       914    0.2176180000E+02    0.2054656486E+02    0.5425055049E+01
       915    0.2534700000E+02    0.2556896230E+02    0.6760439519E+01
       916    0.3014150000E+02    0.3019124279E+02    0.7989438551E+01
       917    0.1915870000E+02    0.1740141470E+02    0.4588804089E+01
       918    0.6159100000E+01    0.5810195899E+01    0.1506862891E+01
       919    0.4248510000E+02    0.4637624023E+02    0.1229280054E+02
       920    0.7619640000E+02    0.7818206570E+02    0.2074951985E+02
       921    0.1823950000E+02    0.1747129611E+02    0.4607384567E+01
       922    0.7161350000E+01    0.6959558833E+01    0.1812462245E+01
       923    0.1896220000E+02    0.1747315324E+02    0.4607878352E+01
       924    0.4887850000E+02    0.4763863597E+02    0.1262845372E+02
       925    0.1196700000E+02    0.1277843477E+02    0.3359619088E+01
       926    0.1407070000E+02    0.1228040877E+02    0.3227201015E+01
       927    0.1776960000E+02    0.1757910737E+02    0.4636050057E+01
       928    0.1647720000E+02    0.1585023741E+02    0.4176367979E+01
       929    0.2633540000E+02    0.2375773724E+02    0.6278860383E+01
       930    0.2750260000E+02    0.3208366009E+02    0.8492605556E+01
       931    0.7175340000E+02    0.7370191473E+02    0.1955831105E+02
       932    0.5999270000E+01    0.5384322097E+01    0.1393629068E+01
       933    0.7915530000E+01    0.7534053472E+01    0.1965212247E+01
       934    0.2102530000E+02    0.2185743865E+02    0.5773597857E+01
       935    0.8524020000E+01    0.8475852192E+01    0.2215623211E+01
       936    0.4740370000E+02    0.4732366936E+02    0.1254470855E+02
       937    0.1759210000E+02    0.1775630216E+02    0.4683163646E+01
       938    0.5221370000E+02    0.5290173974E+02    0.1402783860E+02
       939    0.1474020000E+02    0.1344634073E+02    0.3537205839E+01
       940    0.1728300000E+02    0.1849807628E+02    0.4880390897E+01
       941    0.1122350000E+02    0.1124271991E+02    0.2951294218E+01
       942    0.1448780000E+02    0.1467952353E+02    0.3865091709E+01
       943    0.1532070000E+02    0.3129410147E+02    0.8282673082E+01
       944    0.3845850000E+02    0.3700781281E+02    0.9801868144E+01
       945    0.1396210000E+02    0.1888957441E+02    0.4984484715E+01
       946    0.1963750000E+02    0.1955972580E+02    0.5162668495E+01
       947    0.4848460000E+01    0.5857448897E+01    0.1519426795E+01
       948    0.5532040000E+02    0.5929739786E+02    0.1572835367E+02
       949    0.2469730000E+02    0.2629337851E+02    0.6953051548E+01
       950    0.2069250000E+02    0.2031053946E+02    0.5362299232E+01
       951    0.2441490000E+02    0.2606886010E+02    0.6893355278E+01
       952    0.3557970000E+02    0.3519039092E+02    0.9318641358E+01
       953    0.1140580000E+02    0.1075423303E+02    0.2821412464E+01
       954    0.8330450000E+02    0.8302047626E+02    0.2203598481E+02
       955    0.3601790000E+02    0.3655748721E+02    0.9682132933E+01
       956    0.3225450000E+02    0.3105272407E+02    0.8218494242E+01
       957    0.7677710000E+02    0.7804130797E+02    0.2071209436E+02
       958    0.5680040000E+02    0.5739564510E+02    0.1522270450E+02
       959    0.5790510000E+01    0.5705248006E+01    0.1478958730E+01
       960    0.9093290000E+02    0.9859671557E+02    0.2617748662E+02
       961    0.5802110000E+02    0.5920082176E+02    0.1570267545E+02
       962    0.1700610000E+02    0.1737963265E+02    0.4583012549E+01
       963    0.1351740000E+02    0.1230730941E+02    0.3234353516E+01
       964    0.1405710000E+02    0.1310343961E+02    0.3446033278E+01
       965    0.8732860000E+01    0.8653398811E+01    0.2262830347E+01
       966    0.4785100000E+02    0.4864462952E+02    0.1289593318E+02
       967    0.1383300000E+02    0.1087431379E+02    0.2853340241E+01
       968    0.1279920000E+02    0.1300338055E+02    0.3419428989E+01
       969    0.2230830000E+02    0.2284433176E+02    0.6035998780E+01
       970    0.1156840000E+02    0.1169050940E+02    0.3070355113E+01
       971    0.2368930000E+02    0.2330742320E+02    0.6159128249E+01
       972    0.5590650000E+02    0.5589309146E+02    0.1482319673E+02
       973    0.2152610000E+02    0.2117548368E+02    0.5592275671E+01
       974    0.5896800000E+01    0.5883384834E+01    0.1526322794E+01
       975    0.5855720000E+01    0.5673894015E+01    0.1470622147E+01
       976    0.1121520000E+02    0.1100999819E+02    0.2889416803E+01
       977    0.2793560000E+02    0.2772717034E+02    0.7334276523E+01
       978    0.1244050000E+03    0.1264018603E+03    0.3357048149E+02
       979    0.1749220000E+02    0.1716802370E+02    0.4526748722E+01
       980    0.9152940000E+01    0.9039131732E+01    0.2365391277E+01
       981    0.1021180000E+02    0.1102033236E+02    0.2892164512E+01
       982    0.2600190000E+02    0.2678374779E+02    0.7083433806E+01
       983    0.1258260000E+02    0.1282039630E+02    0.3370776065E+01
       984    0.1601320000E+02    0.1550497369E+02    0.4084567236E+01
       985    0.1475470000E+02    0.1519680659E+02    0.4002629961E+01
       986    0.4150180000E+02    0.4219642885E+02    0.1118144779E+02
       987    0.9347020000E+01    0.9155923696E+01    0.2396444609E+01
       988    0.3547870000E+02    0.3722515280E+02    0.9859655775E+01
       989    0.2469020000E+02    0.2487209050E+02    0.6575151161E+01
       990    0.1559870000E+02    0.1550902775E+02    0.4085645153E+01
       991    0.2700770000E+02    0.2816453050E+02    0.7450564408E+01
       992    0.1737430000E+02    0.1754592838E+02    0.4627228233E+01
       993    0.4543540000E+01    0.4990041422E+01    0.1288795411E+01
       994    0.6335510000E+02    0.5519224145E+02    0.1463685062E+02
       995    0.2417580000E+02    0.2812027055E+02    0.7438796311E+01
       996    0.1142370000E+02    0.1143916399E+02    0.3003525923E+01
       997    0.1823230000E+02    0.1944862293E+02    0.5133127813E+01
       998    0.5074720000E+01    0.5212393466E+01    0.1347915676E+01
       999    0.3851130000E+02    0.3862614510E+02    0.1023215982E+02
      1000    0.1729420000E+02    0.1448071143E+02    0.3812230384E+01
      1001    0.8514740000E+02    0.8128176794E+02    0.2157368685E+02
      1002    0.9132780000E+01    0.9380936240E+01    0.2456272263E+01
      1003    0.9333030000E+01    0.9710397624E+01    0.2543871387E+01
      1004    0.6141910000E+01    0.6236641015E+01    0.1620248618E+01
      1005    0.5382160000E+01    0.5549818820E+01    0.1437632307E+01
      1006    0.9347050000E+01    0.1018802035E+02    0.2670864518E+01
      1007    0.8805510000E+01    0.8301277689E+01    0.2169206319E+01
      1008    0.1914540000E+02    0.1864175156E+02    0.4918592125E+01
      1009    0.8263370000E+02    0.7915748661E+02    0.2100887048E+02
      1010    0.8741850000E+01    0.8620470167E+01    0.2254075086E+01
      1011    0.5879690000E+01    0.5879245419E+01    0.1525222182E+01
      1012    0.1869760000E+02    0.1938772491E+02    0.5116935890E+01
      1013    0.1441110000E+02    0.1329162826E+02    0.3496069980E+01
      1014    0.1662890000E+02    0.1663885803E+02    0.4386051053E+01
      1015    0.2998710000E+02    0.2973631966E+02    0.7868480923E+01
      1016    0.4698410000E+02    0.4659054621E+02    0.1234978147E+02
      1017    0.1699220000E+02    0.1552306917E+02    0.4089378569E+01
      1018    0.2662940000E+02    0.2469374725E+02    0.6527732212E+01
      1019    0.1451570000E+02    0.1382376822E+02    0.3637558471E+01
      1020    0.1263930000E+02    0.1171925201E+02    0.3077997366E+01
      1021    0.1980680000E+02    0.2072994188E+02    0.5473812407E+01
      1022    0.1879430000E+02    0.1735313563E+02    0.4575967368E+01
      1023    0.1850480000E+02    0.1774779432E+02    0.4680901533E+01
      1024    0.2615920000E+02    0.2525773758E+02    0.6677689268E+01
      1025    0.4876280000E+02    0.5116431434E+02    0.1356588175E+02
      1026    0.2397700000E+02    0.2440508438E+02    0.6450980837E+01
      1027    0.1798690000E+02    0.1800293522E+02    0.4748739891E+01
      1028    0.5959450000E+02    0.6108075312E+02    0.1620252262E+02
      1029    0.3837860000E+02    0.3850721734E+02    0.1020053861E+02
      1030    0.8572450000E+01    0.8889430241E+01    0.2325587767E+01
      1031    0.2638110000E+02    0.2715999584E+02    0.7183472843E+01
      1032    0.4968910000E+02    0.4895551483E+02    0.1297859319E+02
      1033    0.6025230000E+01    0.6311219080E+01    0.1640077871E+01
      1034    0.6016670000E+02    0.4854054459E+02    0.1286825847E+02
      1035    0.3124720000E+02    0.3082691418E+02    0.8158454585E+01
      1036    0.2504860000E+02    0.2731836319E+02    0.7225580482E+01
      1037    0.3685810000E+02    0.3846420020E+02    0.1018910096E+02
      1038    0.4834670000E+02    0.5055672946E+02    0.1340433352E+02
      1039    0.8181880000E+02    0.8054277908E+02    0.2137720016E+02
      1040    0.4605450000E+02    0.4613134616E+02    0.1222768667E+02
      1041    0.9871050000E+01    0.9691938199E+01    0.2538963287E+01
      1042    0.7160020000E+02    0.6766972942E+02    0.1795443826E+02
      1043    0.2396370000E+02    0.2481637865E+02    0.6560338168E+01
      1044    0.8874210000E+01    0.9187969123E+01    0.2404965035E+01
      1045    0.1948470000E+02    0.1896187737E+02    0.5003709050E+01
      1046    0.6202080000E+01    0.6612402514E+01    0.1720158288E+01
      1047    0.3863760000E+02    0.3854193615E+02    0.1020976985E+02
      1048    0.1225800000E+03    0.1258276044E+03    0.3341779497E+02
      1049    0.3588860000E+02    0.3606025605E+02    0.9549926197E+01
      1050    0.1751490000E+02    0.1776792090E+02    0.4686252906E+01
      1051    0.8889410000E+01    0.7648807494E+01    0.1995723719E+01
      1052    0.3261240000E+02    0.4092040779E+02    0.1084217183E+02
      1053    0.2321330000E+02    0.2313906676E+02    0.6114364652E+01
      1054    0.6680360000E+01    0.6621747231E+01    0.1722642916E+01
      1055    0.8241810000E+02    0.7669644617E+02    0.2035451462E+02
      1056    0.2085850000E+02    0.2151019527E+02    0.5681270752E+01
      1057    0.1809430000E+02    0.1705060519E+02    0.4495528801E+01
      1058    0.1425330000E+02    0.1472322195E+02    0.3876710501E+01
      1059    0.3350760000E+02    0.3337190943E+02    0.8835132841E+01
      1060    0.3418350000E+02    0.3406252044E+02    0.9018756543E+01
      1061    0.4268690000E+02    0.4167418581E+02    0.1104259075E+02
      1062    0.2455760000E+02    0.2483784118E+02    0.6566044750E+01
      1063    0.2498300000E+02    0.2439197509E+02    0.6447495262E+01
      1064    0.1732990000E+02    0.1722193836E+02    0.4541083869E+01
      1065    0.5113780000E+02    0.5169854417E+02    0.1370792591E+02
      1066    0.2987340000E+02    0.2919536552E+02    0.7724648864E+01
      1067    0.6278390000E+01    0.6371286019E+01    0.1656048821E+01
      1068    0.1758990000E+02    0.1764073839E+02    0.4652436875E+01
      1069    0.6172630000E+01    0.6558384685E+01    0.1705795711E+01
      1070    0.3342850000E+02    0.3360859153E+02    0.8898063265E+01
      1071    0.4204250000E+02    0.4324546436E+02    0.1146037150E+02
      1072    0.3036380000E+02    0.2927111384E+02    0.7744789271E+01
      1073    0.3706990000E+01    0.3933127450E+01    0.1007776929E+01
      1074    0.7998290000E+02    0.7820465648E+02    0.2075552642E+02
      1075    0.4858730000E+02    0.5214864697E+02    0.1382760188E+02
      1076    0.1197300000E+02    0.1195221429E+02    0.3139938744E+01
      1077    0.3526780000E+02    0.3570318164E+02    0.9454985161E+01
      1078    0.5044140000E+02    0.5135218529E+02    0.1361583398E+02
      1079    0.5110680000E+02    0.5053807137E+02    0.1339937260E+02
      1080    0.6103910000E+01    0.6439872133E+01    0.1674284899E+01
      1081    0.4543740000E+02    0.4152441813E+02    0.1100276964E+02
      1082    0.3528440000E+02    0.3572041247E+02    0.9459566595E+01
      1083    0.5939310000E+01    0.5190000486E+01    0.1341961699E+01
      1084    0.3529170000E+02    0.3474427221E+02    0.9200024701E+01
      1085    0.4275730000E+02    0.4467945749E+02    0.1184165000E+02
      1086    0.6053920000E+01    0.6368339409E+01    0.1655265359E+01
      1087    0.2183830000E+02    0.2260975593E+02    0.5973628385E+01
      1088    0.3120870000E+02    0.3234175426E+02    0.8561229145E+01
      1089    0.9501270000E+01    0.8605394958E+01    0.2250066801E+01
      1090    0.1963560000E+02    0.1986430605E+02    0.5243652077E+01
      1091    0.1445770000E+02    0.1356565663E+02    0.3568930249E+01
      1092    0.3783120000E+02    0.3634881510E+02    0.9626649970E+01
      1093    0.1467430000E+02    0.1498031976E+02    0.3945069176E+01
      1094    0.4195710000E+02    0.4484553142E+02    0.1188580671E+02
      1095    0.1840760000E+02    0.1860595343E+02    0.4909073906E+01
      1096    0.5526080000E+02    0.5694449844E+02    0.1510275098E+02
      1097    0.5607260000E+01    0.5627139964E+01    0.1458190906E+01
      1098    0.1411360000E+02    0.1455186071E+02    0.3831147971E+01
      1099    0.4288880000E+02    0.4695594683E+02    0.1244693633E+02
      1100    0.6383840000E+01    0.6183384280E+01    0.1606088405E+01
      1101    0.6127940000E+01    0.6416181521E+01    0.1667985900E+01
      1102    0.1199570000E+02    0.1201497880E+02    0.3156626938E+01
      1103    0.1128070000E+03    0.1178946064E+03    0.3130852294E+02
      1104    0.1256450000E+02    0.1292580270E+02    0.3398802135E+01
      1105    0.8423350000E+01    0.8176799592E+01    0.2136109353E+01
      1106    0.4481690000E+02    0.4918954943E+02    0.1304081968E+02
      1107    0.5891950000E+02    0.5990435368E+02    0.1588973464E+02
      1108    0.2531660000E+02    0.2520078054E+02    0.6662545195E+01
      1109    0.5946500000E+02    0.5961823226E+02    0.1581365900E+02
      1110    0.9211940000E+01    0.9151711675E+01    0.2395324692E+01
      1111    0.3686950000E+02    0.3822353968E+02    0.1012511273E+02
      1112    0.2798550000E+02    0.3192140843E+02    0.8449465133E+01
      1113    0.2666190000E+02    0.2712159220E+02    0.7173261858E+01
      1114    0.1655510000E+02    0.1703708185E+02    0.4491933136E+01
      1115    0.1209290000E+02    0.1254536024E+02    0.3297647865E+01
      1116    0.7718460000E+02    0.7648238638E+02    0.2029759915E+02
      1117    0.2955600000E+02    0.2974261032E+02    0.7870153520E+01
      1118    0.1798370000E+02    0.1874747646E+02    0.4946702879E+01
      1119    0.1482440000E+02    0.1424159138E+02    0.3748651744E+01
      1120    0.1247340000E+03    0.1241982791E+03    0.3298458040E+02
      1121    0.1360930000E+02    0.1351115242E+02    0.3554438350E+01
      1122    0.7957190000E+01    0.8269416187E+01    0.2160734796E+01
      1123    0.1340230000E+02    0.1250266507E+02    0.3286295824E+01
      1124    0.3018750000E+02    0.3055967220E+02    0.8087398723E+01
      1125    0.1510900000E+02    0.1280512749E+02    0.3366716305E+01
      1126    0.5209170000E+02    0.5215666285E+02    0.1382973319E+02
      1127    0.1200730000E+02    0.1129523925E+02    0.2965258367E+01
      1128    0.5186400000E+02    0.5109920753E+02    0.1354857077E+02
      1129    0.8235290000E+02    0.7039611056E+02    0.1867934446E+02
      1130    0.3472770000E+02    0.3488903133E+02    0.9238514105E+01
      1131    0.2161310000E+02    0.2250945399E+02    0.5946959517E+01
      1132    0.2429690000E+02    0.2666915102E+02    0.7052964145E+01
      1133    0.1757210000E+02    0.1795849898E+02    0.4736924924E+01
      1134    0.1806670000E+02    0.1703723231E+02    0.4491973141E+01
      1135    0.3018740000E+02    0.3137301009E+02    0.8303653768E+01
      1136    0.5129970000E+02    0.5068640047E+02    0.1343881121E+02
      1137    0.3309510000E+02    0.3305253350E+02    0.8750215297E+01
      1138    0.1924290000E+02    0.1834065395E+02    0.4838534525E+01
      1139    0.2943710000E+02    0.2925550929E+02    0.7740640244E+01
      1140    0.3339030000E+02    0.3414298248E+02    0.9040150264E+01
      1141    0.5960020000E+01    0.6146621637E+01    0.1596313738E+01
      1142    0.5064350000E+01    0.5526489152E+01    0.1431429278E+01
      1143    0.5392090000E+02    0.5334852209E+02    0.1414663171E+02
      1144    0.1235130000E+02    0.1132480980E+02    0.2973120760E+01
      1145    0.1627820000E+02    0.1634821006E+02    0.4308771867E+01
      1146    0.8974710000E+01    0.9228544617E+01    0.2415753485E+01
      1147    0.7499370000E+01    0.6840850675E+01    0.1780899424E+01
      1148    0.5818070000E+02    0.5881618837E+02    0.1560040687E+02
      1149    0.1228400000E+02    0.1287331542E+02    0.3384846510E+01
      1150    0.1299880000E+02    0.1378641398E+02    0.3627626507E+01
