    0.1464190000E+01    0.8653138854E+00    0.1203660149E+01    0.2328972181E+01    0.2336249751E+01    0.3832786094E+01    0.1100041017E+01    0.1424045789E+01    0.3239623275E+01    0.6287961824E+01    0.1530167904E+01    0.8094767074E+00    0.5115869640E+01    0.1810335884E+01    0.3677809752E+01    0.1125990084E+01    0.9898739342E+01    0.3653047604E+01    0.1209480220E+01    0.4898872896E+00    0.2724751069E+01
    0.2852050000E+01    0.3149942165E+01    0.4410774636E+01    0.8648473231E+01    0.9763029507E+01    0.1617718808E+02    0.4541514945E+01    0.5892046547E+01    0.1211021167E+02    0.2680534909E+02    0.6359354514E+01    0.2906105142E+01    0.1424267800E+02    0.8495018654E+01    0.1017136800E+02    0.4069336571E+01    0.2792648221E+02    0.1029816799E+02    0.2735365032E+01    0.8818666298E+00    0.6067148479E+01
    0.8521990000E+01    0.7350909435E+01    0.9870806339E+01    0.1779818635E+02    0.2410355378E+02    0.3750579863E+02    0.1028728608E+02    0.1549043951E+02    0.2389941710E+02    0.5836006356E+02    0.1381377495E+02    0.7644752851E+01    0.3352658900E+02    0.2167821330E+02    0.2496765826E+02    0.1026537948E+02    0.6045225266E+02    0.2045711869E+02    0.7043034229E+01    0.1794191919E+01    0.1613348783E+02
    0.1819900000E+01    0.2148444622E+01    0.2981259287E+01    0.5740515845E+01    0.6411274817E+01    0.1047991527E+02    0.3123132647E+01    0.3922211557E+01    0.7965746940E+01    0.1713054379E+02    0.4333771563E+01    0.1972422554E+01    0.1005639746E+02    0.5701607031E+01    0.7247143223E+01    0.2737004714E+01    0.1936393430E+02    0.7483793960E+01    0.2265877823E+01    0.7443637681E+00    0.5125919544E+01
    0.2923770000E+01    0.1671993859E+01    0.2278686692E+01    0.4232378422E+01    0.5024469146E+01    0.7994017422E+01    0.2160632475E+01    0.3158022915E+01    0.5768121892E+01    0.1271862015E+02    0.2944630710E+01    0.1601996927E+01    0.1122857010E+02    0.4080952109E+01    0.8239000264E+01    0.2183290959E+01    0.2085567883E+02    0.6304246921E+01    0.2453231831E+01    0.7928046303E+00    0.5630253249E+01
    0.1396270000E+01    0.5645497834E+00    0.7723176882E+00    0.1445384704E+01    0.1485265328E+01    0.2376537369E+01    0.7566752648E+00    0.9282467521E+00    0.1977321054E+01    0.3802640349E+01    0.1035149970E+01    0.5396959249E+00    0.3507005806E+01    0.1244144232E+01    0.2563555643E+01    0.7383170117E+00    0.6563325720E+01    0.2690703779E+01    0.1018935888E+01    0.3159941917E+00    0.2335810845E+01
    0.3060180000E+01    0.2596336873E+01    0.3501723700E+01    0.6369766964E+01    0.7327967629E+01    0.1147796229E+02    0.3493393766E+01    0.4678453214E+01    0.8591013042E+01    0.1797819328E+02    0.4711599588E+01    0.2352612961E+01    0.1165837992E+02    0.6294899349E+01    0.8644051976E+01    0.3173009114E+01    0.2120703106E+02    0.9450166070E+01    0.3131886621E+01    0.8946004663E+00    0.7184736831E+01
    0.1483850000E+01    0.1058202933E+01    0.1454312283E+01    0.2746850951E+01    0.2911666114E+01    0.4691099439E+01    0.1461393127E+01    0.1807209519E+01    0.3775059540E+01    0.7558014239E+01    0.2008425708E+01    0.1070445459E+01    0.5582574164E+01    0.2495781752E+01    0.4062054913E+01    0.1471137464E+01    0.1054415846E+02    0.4352063086E+01    0.1492426258E+01    0.4845727647E+00    0.3412503108E+01
    0.3365410000E+01    0.2424481737E+01    0.3281586712E+01    0.6011928668E+01    0.7305823566E+01    0.1150447040E+02    0.3493294018E+01    0.4639505875E+01    0.8137271122E+01    0.1811607382E+02    0.4728246476E+01    0.2248524043E+01    0.1251139845E+02    0.6684792824E+01    0.9243594554E+01    0.3043424294E+01    0.2292111763E+02    0.8854853551E+01    0.3117088592E+01    0.9566413236E+00    0.7155547627E+01
    0.4359460000E+01    0.2866999248E+01    0.3922125878E+01    0.7340225899E+01    0.8800214069E+01    0.1408102145E+02    0.3702386611E+01    0.5499868595E+01    0.1004161057E+02    0.2253072067E+02    0.5064956451E+01    0.2888659427E+01    0.1597083795E+02    0.7102422459E+01    0.1167437809E+02    0.3951757539E+01    0.2988929015E+02    0.9177790409E+01    0.3284386866E+01    0.1050328419E+01    0.7529117419E+01
