    0.4184330000E+02    0.1174217935E+02    0.3240505107E+02    0.1731570077E+02    0.3181039014E+02    0.3299971200E+02    0.3486126228E+02    0.3299654379E+02    0.3318519215E+02    0.1648319136E+02    0.2658476683E+02    0.3181355835E+02    0.9800324173E+01    0.3402546560E+02    0.1445212816E+02    0.1375729445E+02    0.1690055788E+02    0.1320473894E+02    0.3486573906E+02    0.4171876059E+02    0.2909610399E+02    0.1581264943E-02    0.1581468004E-02    0.1543354210E-02    0.1505240417E-02    0.1505443478E-02    0.4243665703E-03    0.1584554373E+01    0.4817400170E-06    0.2489397431E+00    0.4124787630E-03    0.5307502529E-03    0.9214817276E-04    0.9216000615E-04    0.8993892584E-04    0.8771784552E-04    0.3355555679E-07    0.2523978657E-03    0.4487877690E-02    0.4174582571E-08    0.8772967891E-04
    0.1194070000E+02    0.2971080338E+01    0.8285602539E+01    0.4645721214E+01    0.7723087115E+01    0.8848117963E+01    0.9371294473E+01    0.8705024343E+01    0.7945721092E+01    0.3939008122E+01    0.7032824650E+01    0.7866180735E+01    0.2590373139E+01    0.8762379216E+01    0.4050429499E+01    0.3434272949E+01    0.4343857845E+01    0.3486449259E+01    0.9579037341E+01    0.9486784482E+01    0.8170478991E+01    0.5965798903E-04    0.6098048741E-04    0.5578161317E-04    0.5058273893E-04    0.5190523731E-04    0.4070494024E-05    0.1885203263E+01    0.6241954114E-06    0.1573118187E-01    0.2789080659E-04    0.1550550345E-04    0.1956720727E-05    0.2000097314E-05    0.1829579582E-05    0.1659061851E-05    0.1729469003E-09    0.6491087942E-05    0.2006763842E-03    0.8081511468E-08    0.1702438438E-05
    0.1676080000E+02    0.4082430853E+01    0.1145504326E+02    0.6302577059E+01    0.1112290530E+02    0.1178718122E+02    0.1307651999E+02    0.1258599564E+02    0.1127043797E+02    0.5432087729E+01    0.9474544597E+01    0.1032409087E+02    0.3507289722E+01    0.1168043890E+02    0.5414657232E+01    0.4666804203E+01    0.5629698594E+01    0.4566509090E+01    0.1209043982E+02    0.1396815457E+02    0.1123427336E+02    0.1077100584E-01    0.9958780928E-02    0.9621067043E-02    0.9283353158E-02    0.8471128247E-02    0.1113695076E-01    0.9770343451E+01   -0.5045078962E-03   -0.9575997098E-01    0.3927784173E-02    0.6899632777E-02    0.7996490195E-03    0.7393487223E-03    0.7142765442E-03    0.6892043660E-03    0.3049221613E-05    0.1777410285E-02    0.1341592140E-01   -0.3504696820E-05    0.6289040688E-03
    0.1840070000E+02    0.4536589166E+01    0.1248123980E+02    0.6893443337E+01    0.1195811019E+02    0.1300436941E+02    0.1387541423E+02    0.1305477667E+02    0.1234085361E+02    0.6131058407E+01    0.1059202942E+02    0.1190770294E+02    0.3914047447E+01    0.1307286660E+02    0.5947478006E+01    0.5289712738E+01    0.6494729715E+01    0.5262225214E+01    0.1380487958E+02    0.1492167577E+02    0.1197133522E+02    0.5676783745E-03    0.5647926231E-03    0.5348441159E-03    0.5048956088E-03    0.5020098574E-03    0.9685702027E-04    0.3907175157E+01   -0.2153674116E-05    0.3013924648E-01    0.2183491960E-03    0.1970055513E-03    0.2600898541E-04    0.2587677064E-04    0.2450463754E-04    0.2313250445E-04    0.9174515648E-08    0.7371052651E-04    0.1452031308E-02   -0.2483698402E-07    0.2300028968E-04
    0.5710270000E+02    0.1531528171E+02    0.4186813343E+02    0.2185612974E+02    0.4142872289E+02    0.4230754397E+02    0.4434437575E+02    0.4278682904E+02    0.4257299878E+02    0.2098306649E+02    0.3463485752E+02    0.4094943782E+02    0.1295030986E+02    0.4314612166E+02    0.1848112608E+02    0.1774288047E+02    0.2126554308E+02    0.1707057382E+02    0.4371924454E+02    0.5328056123E+02    0.3749675762E+02    0.1703782130E-01    0.1679763585E-01    0.1657743283E-01    0.1635722982E-01    0.1611704437E-01    0.1205656775E-01    0.1641760357E+02   -0.5562716603E-03   -0.5317152469E-01    0.3706826671E-02    0.9207769293E-02    0.1095876095E-02    0.1080427318E-02    0.1066263816E-02    0.1052100314E-02    0.2222514551E-05    0.2702257272E-02    0.2984558698E-01   -0.4032164086E-05    0.1036651537E-02
    0.4842920000E+02    0.1279397078E+02    0.3492387999E+02    0.1842550522E+02    0.3444624655E+02    0.3540151343E+02    0.3726427576E+02    0.3580251757E+02    0.3546953957E+02    0.1753808905E+02    0.2841977644E+02    0.3404524241E+02    0.1070914094E+02    0.3610158583E+02    0.1542299382E+02    0.1468018574E+02    0.1785060744E+02    0.1405229884E+02    0.3673363209E+02    0.4497984827E+02    0.3119190969E+02    0.2070750242E-01    0.2041262738E-01    0.2006140361E-01    0.1971017984E-01    0.1941530479E-01    0.1427995644E-01    0.1230573359E+02   -0.8020687964E-03    0.3341275230E-01    0.5015350901E-02    0.1033758109E-01    0.1814006955E-02    0.1788175477E-02    0.1757407770E-02    0.1726640064E-02    0.4023644478E-05    0.4025361870E-02    0.3893172987E-01   -0.7342011761E-05    0.1700808586E-02
    0.1823800000E+02    0.4559663795E+01    0.1264592195E+02    0.6986026621E+01    0.1225643993E+02    0.1303540397E+02    0.1437267342E+02    0.1379439426E+02    0.1244341213E+02    0.6048283841E+01    0.1011373132E+02    0.1149744963E+02    0.3806951167E+01    0.1293199138E+02    0.5832768247E+01    0.5049828729E+01    0.6285764203E+01    0.4915911898E+01    0.1342057064E+02    0.1606562457E+02    0.1200002200E+02    0.2313089516E-01    0.2159861310E-01    0.2081231015E-01    0.2002600720E-01    0.1849372514E-01    0.2722762453E-01    0.8751466569E+01   -0.1180248849E-02   -0.2337228783E+00    0.8496590040E-02    0.1391151004E-01    0.1984860753E-02    0.1853375720E-02    0.1785903110E-02    0.1718430500E-02    0.9232619410E-05    0.3936154629E-02    0.3113624996E-01   -0.7840622817E-05    0.1586945467E-02
    0.3048180000E+02    0.8371344935E+01    0.2286067867E+02    0.1231304529E+02    0.2233599018E+02    0.2338536717E+02    0.2483432787E+02    0.2368355989E+02    0.2301914221E+02    0.1141306268E+02    0.1807620112E+02    0.2203779746E+02    0.6931771982E+01    0.2372590122E+02    0.1019564037E+02    0.9450422692E+01    0.1176347908E+02    0.8962315562E+01    0.2443266022E+02    0.2964364905E+02    0.2056370864E+02    0.5889323259E-02    0.5794070003E-02    0.5626466020E-02    0.5458862037E-02    0.5363608780E-02    0.3800904743E-02    0.1470573251E+01   -0.1424274455E-03    0.9016982567E-01    0.1779244780E-02    0.2628572395E-02    0.4113992432E-03    0.4047453178E-03    0.3930373254E-03    0.3813293330E-03    0.5231003478E-06    0.9820446163E-03    0.1204346509E-01   -0.9575415208E-06    0.3746754076E-03
    0.2980260000E+02    0.7533106400E+01    0.2075056996E+02    0.1105311065E+02    0.2034916063E+02    0.2115197929E+02    0.2261196642E+02    0.2180412447E+02    0.2076263894E+02    0.1014912818E+02    0.1696856368E+02    0.1969701545E+02    0.6344821710E+01    0.2127284908E+02    0.9309574657E+01    0.8548187879E+01    0.1039852751E+02    0.8294520186E+01    0.2178305922E+02    0.2632561454E+02    0.1904511736E+02    0.1698754794E-01    0.1636482011E-01    0.1598151779E-01    0.1559821547E-01    0.1497548763E-01    0.1666201594E-01    0.1110688986E+02   -0.7046327033E-03   -0.1364431968E+00    0.5053799667E-02    0.1006030152E-01    0.1210007856E-02    0.1165651509E-02    0.1138349227E-02    0.1111046946E-02    0.3851282550E-05    0.2745565706E-02    0.2538779879E-01   -0.4575305978E-05    0.1066690599E-02
    0.3282330000E+02    0.8635832324E+01    0.2357330580E+02    0.1256641470E+02    0.2314343541E+02    0.2400317618E+02    0.2541465715E+02    0.2436404761E+02    0.2379942849E+02    0.1176775615E+02    0.1968050044E+02    0.2278256398E+02    0.7487010922E+01    0.2436827334E+02    0.1089470946E+02    0.1020229615E+02    0.1204902457E+02    0.9731129898E+01    0.2493711819E+02    0.2866958643E+02    0.2203375523E+02    0.5909027082E-02    0.5797997032E-02    0.5665737935E-02    0.5533478837E-02    0.5422448787E-02    0.2255972941E-02    0.1382433124E+02   -0.1501443304E-03    0.5285640896E-02    0.1635557661E-02    0.2919469772E-02    0.3431236374E-03    0.3366763773E-03    0.3289963951E-03    0.3213164130E-03    0.4742471799E-06    0.8792089968E-03    0.1099534808E-01   -0.1628589049E-05    0.3148691528E-03
